City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
0,Hasaki,35.7333,140.8333,55.29,33,70,15.99,JP,2021-12-13 03:21:21,broken clouds
1,Tasiilaq,65.6145,-37.6368,33.96,94,100,4.65,GL,2021-12-13 03:21:21,overcast clouds
2,Sandpoint,48.2766,-116.5533,34.68,90,90,4.61,US,2021-12-13 03:21:21,overcast clouds
3,Mahebourg,-20.4081,57.7,79.25,78,75,6.91,MU,2021-12-13 03:21:22,broken clouds
4,Busselton,-33.65,115.3333,68.23,39,100,5.41,AU,2021-12-13 03:21:22,overcast clouds
5,Mataura,-46.1927,168.8643,61.48,33,15,6.89,NZ,2021-12-13 03:21:23,few clouds
6,Bluff,-46.6,168.3333,61.81,73,49,14.9,NZ,2021-12-13 03:20:33,scattered clouds
7,Jamestown,42.097,-79.2353,38.79,55,1,8.01,US,2021-12-13 03:21:23,clear sky
8,Samana,19.2056,-69.3369,74.8,89,40,8.99,DO,2021-12-13 03:21:23,scattered clouds
9,Castro,-24.7911,-50.0119,65.41,81,97,6.53,BR,2021-12-13 03:21:24,overcast clouds
10,Pimenta Bueno,-11.6725,-61.1936,74.91,98,100,3.22,BR,2021-12-13 03:21:24,light rain
11,Marshall,34.3834,-86.3333,43.38,68,1,4.61,US,2021-12-13 03:20:55,clear sky
12,New Norfolk,-42.7826,147.0587,82.65,26,0,3.0,AU,2021-12-13 03:21:24,clear sky
13,Geraldton,-28.7667,114.6,79.21,44,0,13.8,AU,2021-12-13 03:19:40,clear sky
14,Ushuaia,-54.8,-68.3,40.66,65,75,23.02,AR,2021-12-13 03:16:39,broken clouds
15,Wurzen,51.3667,12.7333,42.89,98,100,6.38,DE,2021-12-13 03:21:25,overcast clouds
16,Albany,42.6001,-73.9662,40.08,52,0,3.0,US,2021-12-13 03:19:58,clear sky
17,Mwinilunga,-11.7358,24.4293,61.2,98,92,3.98,ZM,2021-12-13 03:21:25,overcast clouds
18,Puerto Ayora,-0.7393,-90.3518,68.56,96,88,1.01,EC,2021-12-13 03:21:26,overcast clouds
19,Tromso,69.6496,18.957,33.82,80,75,1.99,NO,2021-12-13 03:21:26,light snow
20,Butaritari,3.0707,172.7902,82.09,76,19,15.19,KI,2021-12-13 03:21:26,few clouds
21,Luderitz,-26.6481,15.1594,59.99,82,4,11.65,NA,2021-12-13 03:21:27,clear sky
22,Kapaa,22.0752,-159.319,80.58,75,40,4.0,US,2021-12-13 03:21:27,scattered clouds
23,Kodiak,57.79,-152.4072,11.71,57,40,19.57,US,2021-12-13 03:21:28,scattered clouds
24,Longyearbyen,78.2186,15.6401,31.84,80,40,24.16,SJ,2021-12-13 03:19:37,scattered clouds
25,Nishihara,26.1842,127.7558,67.28,73,75,25.32,JP,2021-12-13 03:21:29,broken clouds
26,Gerash,27.6652,54.1371,37.54,31,2,3.2,IR,2021-12-13 03:21:29,clear sky
27,Port Alfred,-33.5906,26.891,72.23,93,100,13.76,ZA,2021-12-13 03:21:30,overcast clouds
28,Rikitea,-23.1203,-134.9692,77.22,78,82,8.03,PF,2021-12-13 03:21:30,light rain
29,Sitka,57.0531,-135.33,35.49,55,75,5.75,US,2021-12-13 03:21:30,broken clouds
30,Tuatapere,-46.1333,167.6833,61.83,54,56,8.03,NZ,2021-12-13 03:21:31,broken clouds
31,Georgetown,5.4112,100.3354,85.93,71,20,4.61,MY,2021-12-13 03:16:33,few clouds
32,Cape Town,-33.9258,18.4232,64.09,84,0,3.0,ZA,2021-12-13 03:21:28,clear sky
33,College,64.8569,-147.8028,-11.79,66,40,0.0,US,2021-12-13 03:21:17,light snow
34,Marzuq,14.4,46.4667,52.2,61,0,3.91,YE,2021-12-13 03:21:31,clear sky
35,Port Elizabeth,-33.918,25.5701,70.09,88,90,4.61,ZA,2021-12-13 03:20:05,light rain
36,Tutoia,-2.7619,-42.2744,84.18,82,100,12.75,BR,2021-12-13 03:21:32,overcast clouds
37,Namibe,-15.1961,12.1522,69.55,82,100,4.18,AO,2021-12-13 03:21:32,overcast clouds
38,Tiksi,71.6872,128.8694,-18.83,100,100,2.06,RU,2021-12-13 03:21:33,overcast clouds
39,Tiarei,-17.5333,-149.3333,84.22,72,19,9.93,PF,2021-12-13 03:17:02,few clouds
40,Carnarvon,-24.8667,113.6333,78.87,57,1,19.57,AU,2021-12-13 03:21:33,clear sky
41,Ust-Omchug,61.15,149.6333,-6.36,98,100,10.09,RU,2021-12-13 03:21:34,light snow
42,Saint-Philippe,-21.3585,55.7679,80.19,77,37,10.09,RE,2021-12-13 03:21:34,scattered clouds
43,Vaini,-21.2,-175.2,84.36,79,40,11.5,TO,2021-12-13 03:21:34,light rain
44,Punta Arenas,-53.15,-70.9167,42.91,65,75,14.97,CL,2021-12-13 03:17:48,broken clouds
45,Ust-Tsilma,65.441,52.1498,17.62,89,100,6.62,RU,2021-12-13 03:21:35,overcast clouds
46,Mount Gambier,-37.8333,140.7667,72.19,47,81,10.0,AU,2021-12-13 03:21:35,light rain
47,Yellowknife,62.456,-114.3525,7.32,85,90,5.75,CA,2021-12-13 03:22:36,light snow
48,Lodwar,3.1191,35.5973,78.8,49,85,7.65,KE,2021-12-13 03:22:36,overcast clouds
49,Caxias,38.7031,-9.2767,56.48,79,0,7.0,PT,2021-12-13 03:22:37,clear sky
50,Hilo,19.7297,-155.09,82.27,33,20,8.05,US,2021-12-13 03:22:37,few clouds
51,Abha,18.2164,42.5053,42.62,56,0,0.0,SA,2021-12-13 03:22:37,clear sky
52,Pudozh,61.8099,36.5345,22.82,97,100,4.03,RU,2021-12-13 03:22:38,light snow
53,Plettenberg Bay,-34.0527,23.3716,65.12,95,100,2.62,ZA,2021-12-13 03:22:38,light rain
54,Nikolskoye,59.7035,30.7861,24.8,99,100,2.73,RU,2021-12-13 03:22:38,snow
55,Leningradskiy,69.3833,178.4167,-30.77,89,5,4.03,RU,2021-12-13 03:22:39,clear sky
56,Candolim,15.5181,73.7626,79.83,65,96,8.93,IN,2021-12-13 03:22:39,overcast clouds
57,Borovoy,55.4333,86.0833,-1.12,78,40,6.71,RU,2021-12-13 03:22:40,light shower snow
58,Lata,40.1629,-8.3327,56.91,86,8,4.41,PT,2021-12-13 03:22:40,clear sky
59,Kendari,-3.945,122.4989,89.47,58,100,2.33,ID,2021-12-13 03:22:40,overcast clouds
60,Gayny,60.3071,54.3241,-0.2,96,72,4.23,RU,2021-12-13 03:22:41,broken clouds
61,Bayan,46.0833,127.4,12.11,76,84,11.56,CN,2021-12-13 03:22:41,broken clouds
62,Baoqing,46.3317,132.2111,12.9,63,8,14.61,CN,2021-12-13 03:22:42,clear sky
63,Villa Bruzual,9.3328,-69.1208,76.53,60,8,8.77,VE,2021-12-13 03:22:42,clear sky
64,Bandarbeyla,9.4942,50.8122,75.25,77,1,19.08,SO,2021-12-13 03:22:42,clear sky
65,Gillette,44.2911,-105.5022,38.32,55,1,21.99,US,2021-12-13 03:22:43,clear sky
66,Khatanga,71.9667,102.5,-45.04,98,83,5.88,RU,2021-12-13 03:22:43,broken clouds
67,Ravar,31.2656,56.8055,41.72,44,0,2.77,IR,2021-12-13 03:22:43,clear sky
68,Bikaner,28.0167,73.3,59.2,31,80,5.1,IN,2021-12-13 03:22:44,broken clouds
69,Teknaf,20.8624,92.3058,72.73,51,8,8.28,BD,2021-12-13 03:22:44,clear sky
70,Fortuna,40.5982,-124.1573,49.66,90,90,5.01,US,2021-12-13 03:22:45,overcast clouds
71,Hami,42.8,93.45,23.43,41,54,2.46,CN,2021-12-13 03:22:45,broken clouds
72,Elko,41.0002,-115.5012,41.02,77,100,3.56,US,2021-12-13 03:22:45,overcast clouds
73,Tura,25.5198,90.2201,67.19,57,0,0.92,IN,2021-12-13 03:22:46,clear sky
74,Hobart,-42.8794,147.3294,77.05,44,20,1.99,AU,2021-12-13 03:19:42,few clouds
75,Mwanza,-2.5167,32.9,69.4,80,100,6.8,TZ,2021-12-13 03:22:46,light rain
76,Fort-De-France,14.6089,-61.0733,78.75,83,75,9.22,MQ,2021-12-13 03:22:46,broken clouds
77,Port Lincoln,-34.7333,135.8667,65.21,54,100,14.47,AU,2021-12-13 03:22:47,overcast clouds
78,Avera,33.194,-82.5271,48.07,38,0,6.53,US,2021-12-13 03:22:47,clear sky
79,Graaff-Reinet,-32.2522,24.5308,63.91,91,50,2.1,ZA,2021-12-13 03:22:47,scattered clouds
80,Asau,46.4333,26.4,37.4,82,100,2.59,RO,2021-12-13 03:22:48,overcast clouds
81,Atuona,-9.8,-139.0333,79.05,79,54,17.49,PF,2021-12-13 03:22:48,broken clouds
82,Harper,4.375,-7.7169,78.91,85,5,6.78,LR,2021-12-13 03:22:48,clear sky
83,Sumbe,-11.2061,13.8437,76.68,90,100,4.61,AO,2021-12-13 03:22:49,light rain
84,Roma,43.2128,-75.4557,42.66,57,0,11.32,US,2021-12-13 03:22:49,clear sky
85,Kevsala,45.7983,42.6903,35.6,80,100,20.6,RU,2021-12-13 03:22:49,overcast clouds
86,Ribeira Grande,38.5167,-28.7,58.53,54,100,12.77,PT,2021-12-13 03:22:50,overcast clouds
87,Grand Gaube,-20.0064,57.6608,79.38,70,7,5.01,MU,2021-12-13 03:22:50,clear sky
88,Kailua,21.4022,-157.7394,78.78,75,75,11.5,US,2021-12-13 03:23:51,light rain
89,San Vicente De Canete,-13.0751,-76.3835,66.94,92,18,4.76,PE,2021-12-13 03:23:51,few clouds
90,Curup,-3.4667,102.5333,81.37,64,64,2.84,ID,2021-12-13 03:23:51,broken clouds
91,Saint-Augustin,51.226,-58.6502,26.82,69,93,25.9,CA,2021-12-13 03:19:58,overcast clouds
92,Queimadas,-10.9783,-39.6264,70.95,78,100,6.04,BR,2021-12-13 03:23:52,overcast clouds
93,Sussex,41.1834,-74.6663,40.48,52,0,7.49,US,2021-12-13 03:23:52,clear sky
94,Keta,5.9179,0.9879,82.62,83,85,8.34,GH,2021-12-13 03:23:52,overcast clouds
95,Hithadhoo,-0.6,73.0833,81.63,76,99,11.5,MV,2021-12-13 03:23:53,overcast clouds
96,Ilkal,15.9667,76.1333,70.61,76,100,14.0,IN,2021-12-13 03:23:53,overcast clouds
97,Ahipara,-35.1667,173.1667,68.76,95,100,6.64,NZ,2021-12-13 03:23:08,light rain
98,Balabac,7.9868,117.0645,83.39,78,48,14.07,PH,2021-12-13 03:23:54,light rain
99,Constitucion,-35.3333,-72.4167,50.9,81,0,11.7,CL,2021-12-13 03:22:20,clear sky
100,Camana,-16.6228,-72.7111,67.8,90,97,7.92,PE,2021-12-13 03:23:54,overcast clouds
101,Tigil,57.8,158.6667,19.63,86,100,13.06,RU,2021-12-13 03:23:55,overcast clouds
102,Vidim,56.4088,103.1106,4.26,93,100,4.47,RU,2021-12-13 03:23:55,overcast clouds
103,Severo-Kurilsk,50.6789,156.125,33.91,80,28,2.04,RU,2021-12-13 03:23:55,scattered clouds
104,Cherskiy,68.75,161.3,-38.4,99,96,0.45,RU,2021-12-13 03:23:56,overcast clouds
105,Shache,38.4167,77.2406,23.52,59,59,1.34,CN,2021-12-13 03:23:56,broken clouds
106,Mar Del Plata,-38.0023,-57.5575,63.88,78,91,5.01,AR,2021-12-13 03:19:11,overcast clouds
107,Avarua,-21.2078,-159.775,73.45,94,75,11.5,CK,2021-12-13 03:23:56,heavy intensity drizzle
108,Omsukchan,62.5333,155.8,-6.14,97,100,9.33,RU,2021-12-13 03:23:57,overcast clouds
109,Salcedo,12.8105,121.4674,79.18,89,83,11.5,PH,2021-12-13 03:23:57,broken clouds
110,Karagay,58.2667,54.9368,0.93,94,96,4.83,RU,2021-12-13 03:23:57,overcast clouds
111,Eureka,40.8021,-124.1637,49.93,91,100,7.0,US,2021-12-13 03:23:58,overcast clouds
112,Saldanha,-33.0117,17.9442,60.85,92,2,11.81,ZA,2021-12-13 03:23:58,clear sky
113,Chimore,-16.9833,-65.1333,75.11,97,100,0.76,BO,2021-12-13 03:23:58,overcast clouds
114,Vestmannaeyjar,63.4427,-20.2734,43.75,73,100,15.68,IS,2021-12-13 03:23:59,overcast clouds
115,Santa Maria,-29.6842,-53.8069,70.9,88,0,3.44,BR,2021-12-13 03:23:40,clear sky
116,Ancud,-41.8697,-73.8203,49.53,81,100,4.76,CL,2021-12-13 03:24:00,overcast clouds
117,Nkhata Bay,-11.6066,34.2907,75.69,71,32,5.75,MW,2021-12-13 03:21:18,scattered clouds
118,Saskatoon,52.1168,-106.6345,22.98,86,90,4.61,CA,2021-12-13 03:22:10,overcast clouds
119,Kavaratti,10.5669,72.642,81.97,71,69,5.61,IN,2021-12-13 03:24:00,broken clouds
120,Pevek,69.7008,170.3133,-32.98,96,11,1.72,RU,2021-12-13 03:24:01,few clouds
121,Mahina,-17.5065,-149.489,83.97,70,20,8.05,PF,2021-12-13 03:24:01,few clouds
122,San Remigio,11.0809,123.9381,82.45,78,100,12.08,PH,2021-12-13 03:24:01,overcast clouds
123,Puerto Escondido,15.85,-97.0667,79.63,69,1,0.0,MX,2021-12-13 03:24:02,clear sky
124,Tahe,52.3333,124.7333,6.53,84,100,1.34,CN,2021-12-13 03:24:02,overcast clouds
125,Bethanien,-26.502,17.1583,64.56,33,42,1.7,NA,2021-12-13 03:24:03,scattered clouds
126,Beringovskiy,63.05,179.3167,-9.29,99,100,12.5,RU,2021-12-13 03:24:03,light snow
127,Porto Walter,-8.2686,-72.7439,73.67,96,89,2.26,BR,2021-12-13 03:24:03,overcast clouds
128,Qaanaaq,77.484,-69.3632,-3.82,73,2,4.59,GL,2021-12-13 03:24:04,clear sky
129,Ilulissat,69.2167,-51.1,17.62,67,34,3.44,GL,2021-12-13 03:24:04,scattered clouds
130,Barrow,71.2906,-156.7887,-14.78,76,1,10.36,US,2021-12-13 03:24:05,clear sky
131,Havoysund,70.9963,24.6622,32.88,88,100,6.11,NO,2021-12-13 03:24:05,overcast clouds
132,Sola,-13.8833,167.55,82.09,80,99,18.01,VU,2021-12-13 03:21:10,moderate rain
133,Alofi,-19.0595,-169.9187,80.49,74,75,4.61,NU,2021-12-13 03:24:06,broken clouds
134,Guerrero Negro,27.9769,-114.0611,60.82,68,92,9.15,MX,2021-12-13 03:24:06,overcast clouds
135,Sao Filipe,14.8961,-24.4956,74.95,72,86,8.25,CV,2021-12-13 03:24:07,overcast clouds
136,Gweru,-19.45,29.8167,66.15,54,84,5.53,ZW,2021-12-13 03:25:07,broken clouds
137,Anori,-3.7728,-61.6442,73.8,99,100,2.57,BR,2021-12-13 03:25:08,light rain
138,Amapa,1.0,-52.0,71.73,99,61,2.04,BR,2021-12-13 03:25:08,broken clouds
139,Dikson,73.5069,80.5464,-17.81,97,79,17.6,RU,2021-12-13 03:25:09,broken clouds
140,Mbini,1.574,9.6134,78.71,87,95,4.03,GQ,2021-12-13 03:23:40,overcast clouds
141,Cidreira,-30.1811,-50.2056,71.2,92,1,12.3,BR,2021-12-13 03:25:10,clear sky
142,Bredasdorp,-34.5322,20.0403,61.92,88,99,3.44,ZA,2021-12-13 03:25:10,overcast clouds
143,Yulara,-25.2406,130.9889,87.64,29,25,11.5,AU,2021-12-13 03:25:10,scattered clouds
144,Carballo,43.213,-8.691,51.91,87,35,4.43,ES,2021-12-13 03:25:10,scattered clouds
145,Tuktoyaktuk,69.4541,-133.0374,-7.6,77,75,18.41,CA,2021-12-13 03:25:11,light snow
146,Carutapera,-1.195,-46.02,79.43,84,48,7.11,BR,2021-12-13 03:25:11,scattered clouds
147,Mitsamiouli,-11.3847,43.2844,79.09,73,20,3.44,KM,2021-12-13 03:25:12,few clouds
148,Portland,45.5234,-122.6762,43.21,93,90,1.99,US,2021-12-13 03:25:05,moderate rain
149,Khash,28.2211,61.2158,41.92,34,0,2.66,IR,2021-12-13 03:25:12,clear sky
150,Havre-Saint-Pierre,50.2334,-63.5986,30.79,54,75,31.07,CA,2021-12-13 03:23:42,broken clouds
151,Tezu,27.9167,96.1667,70.14,36,0,1.99,IN,2021-12-13 03:25:13,clear sky
152,Quirinopolis,-18.4483,-50.4517,73.58,85,99,4.76,BR,2021-12-13 03:25:13,overcast clouds
153,Chuy,-33.6971,-53.4616,65.32,82,22,7.94,UY,2021-12-13 03:25:13,light rain
154,Tilichiki,60.4667,166.1,3.56,96,100,25.21,RU,2021-12-13 03:25:13,snow
155,Tecoanapa,16.5167,-98.75,78.35,74,0,3.49,MX,2021-12-13 03:25:14,clear sky
156,Te Anau,-45.4167,167.7167,69.19,52,88,1.63,NZ,2021-12-13 03:25:14,moderate rain
157,Vila,42.0304,-8.1588,45.32,80,7,4.47,PT,2021-12-13 03:25:15,clear sky
158,Shingu,33.7333,135.9833,54.59,46,6,8.32,JP,2021-12-13 03:25:15,clear sky
159,Lorengau,-2.0226,147.2712,85.51,74,100,13.67,PG,2021-12-13 03:25:15,light rain
160,Serov,59.6033,60.5787,14.72,87,96,5.73,RU,2021-12-13 03:25:16,overcast clouds
161,Hermanus,-34.4187,19.2345,62.91,88,82,4.94,ZA,2021-12-13 03:25:16,broken clouds
162,Vila Franca Do Campo,37.7167,-25.4333,56.19,57,100,12.95,PT,2021-12-13 03:25:16,overcast clouds
163,Araouane,18.9048,-3.5265,69.28,10,100,9.69,ML,2021-12-13 03:23:37,overcast clouds
164,Flinders,-34.5833,150.8552,80.8,63,6,8.61,AU,2021-12-13 03:25:17,clear sky
165,Souillac,-20.5167,57.5167,80.37,78,75,6.91,MU,2021-12-13 03:25:17,broken clouds
166,Leh,34.1667,77.5833,9.25,75,82,2.62,IN,2021-12-13 03:25:17,broken clouds
167,Mustvee,58.8486,26.9397,34.12,97,100,9.78,EE,2021-12-13 03:25:18,light snow
168,Xingyi,24.1877,102.817,45.72,94,98,3.44,CN,2021-12-13 03:25:18,overcast clouds
169,Port Blair,11.6667,92.75,84.24,65,20,10.36,IN,2021-12-13 03:25:18,few clouds
170,Leon,21.1167,-101.6667,55.45,45,23,5.75,MX,2021-12-13 03:21:16,few clouds
171,Fukue,32.6881,128.8419,48.56,57,75,10.36,JP,2021-12-13 03:25:19,broken clouds
172,Ponta Do Sol,32.6667,-17.1,63.72,79,34,2.15,PT,2021-12-13 03:25:19,scattered clouds
173,Pemba,-12.974,40.5178,79.5,83,75,5.75,MZ,2021-12-13 03:25:20,broken clouds
174,Puga,21.5833,-104.8167,68.77,92,42,1.66,MX,2021-12-13 03:25:20,scattered clouds
175,Muros,42.7762,-9.0603,56.23,81,47,8.19,ES,2021-12-13 03:25:20,scattered clouds
176,Bongandanga,1.5,21.05,71.89,94,93,2.01,CD,2021-12-13 03:25:21,overcast clouds
177,Airai,-8.9266,125.4092,73.99,63,89,0.87,TL,2021-12-13 03:25:21,overcast clouds
178,Victoria,22.2855,114.1577,69.19,68,1,3.0,HK,2021-12-13 03:25:21,clear sky
179,Byron Bay,-28.65,153.6167,80.71,65,76,12.53,AU,2021-12-13 03:23:48,broken clouds
180,Arraial Do Cabo,-22.9661,-42.0278,75.2,95,100,10.89,BR,2021-12-13 03:25:22,overcast clouds
181,Matviyivka,47.0747,35.1444,38.19,77,100,11.92,UA,2021-12-13 03:25:22,overcast clouds
182,Brae,60.3964,-1.353,49.91,86,100,36.82,GB,2021-12-13 03:25:22,overcast clouds
183,Boden,65.8252,21.6886,30.2,98,97,3.15,SE,2021-12-13 03:26:23,overcast clouds
184,Kaitangata,-46.2817,169.8464,62.92,68,50,6.78,NZ,2021-12-13 03:26:23,scattered clouds
185,Zeya,53.75,127.2667,0.84,63,100,2.33,RU,2021-12-13 03:26:23,overcast clouds
186,Thompson,55.7435,-97.8558,3.36,85,75,0.0,CA,2021-12-13 03:26:24,light snow
187,High Prairie,55.4334,-116.4858,9.7,91,100,6.17,CA,2021-12-13 03:26:24,overcast clouds
188,Ongandjera,-17.8833,15.0667,72.97,66,76,10.74,NA,2021-12-13 03:26:24,light rain
189,San Isidro,-12.1167,-77.05,65.25,89,90,4.0,PE,2021-12-13 03:26:25,overcast clouds
190,Antofagasta,-23.65,-70.4,61.88,80,14,2.62,CL,2021-12-13 03:21:51,few clouds
191,Karratha,-20.7377,116.8463,99.32,20,3,6.55,AU,2021-12-13 03:26:25,clear sky
192,Savannah Bight,16.45,-85.85,79.0,73,1,16.53,HN,2021-12-13 03:26:25,clear sky
193,Puerto Del Rosario,28.5004,-13.8627,62.35,94,0,6.91,ES,2021-12-13 03:26:26,clear sky
194,Fredericton,45.9454,-66.6656,33.04,65,1,1.01,CA,2021-12-13 03:26:26,clear sky
195,Hirara,24.8,125.2833,70.07,68,75,17.27,JP,2021-12-13 03:26:26,broken clouds
196,Puerto Lempira,15.2667,-83.7667,75.2,87,0,7.4,HN,2021-12-13 03:26:27,clear sky
197,Aljezur,37.3191,-8.8033,56.97,79,0,11.16,PT,2021-12-13 03:26:27,clear sky
198,Panalingaan,8.7842,117.4231,86.83,65,58,1.7,PH,2021-12-13 03:26:27,broken clouds
199,Vagur,61.4732,-6.8119,39.87,97,100,36.35,FO,2021-12-13 03:26:28,overcast clouds
200,Komsomolskiy,40.4272,71.7189,33.22,69,100,2.3,UZ,2021-12-13 03:26:28,haze
201,Bonavista,48.6499,-53.1147,38.12,69,100,28.34,CA,2021-12-13 03:26:28,overcast clouds
202,Terrace Bay,48.7834,-87.1,37.02,86,93,11.48,CA,2021-12-13 03:26:29,overcast clouds
203,Mangrol,21.1167,70.1167,71.92,57,0,9.08,IN,2021-12-13 03:26:29,clear sky
204,Wanning,18.8003,110.3967,72.93,72,79,16.75,CN,2021-12-13 03:26:29,broken clouds
205,Tatawin,32.9297,10.4518,45.48,71,74,7.4,TN,2021-12-13 03:26:30,broken clouds
206,Cuencame,24.8711,-103.6964,62.29,41,49,1.36,MX,2021-12-13 03:26:30,scattered clouds
207,Kribi,2.95,9.9167,79.61,85,68,4.72,CM,2021-12-13 03:26:30,broken clouds
208,Aklavik,68.2191,-135.0107,-4.97,89,100,20.94,CA,2021-12-13 03:26:31,overcast clouds
209,Poso,-1.3959,120.7524,87.12,66,97,5.14,ID,2021-12-13 03:26:31,overcast clouds
210,Minsk,53.9,27.5667,31.75,92,100,7.02,BY,2021-12-13 03:26:31,overcast clouds
211,Oistins,13.0667,-59.5333,78.89,89,40,18.41,BB,2021-12-13 03:26:32,scattered clouds
212,Virarajendrapet,12.2,75.8,66.56,82,100,6.55,IN,2021-12-13 03:26:32,overcast clouds
213,Chipinge,-20.1883,32.6236,63.73,81,57,3.94,ZW,2021-12-13 03:26:32,broken clouds
214,Fort Nelson,58.8053,-122.7002,0.99,78,90,4.61,CA,2021-12-13 03:26:33,light snow
215,Do Gonbadan,30.3586,50.7981,39.29,87,0,0.0,IR,2021-12-13 03:24:57,clear sky
216,Kirakira,-10.4544,161.9205,84.9,80,99,11.92,SB,2021-12-13 03:26:33,moderate rain
217,East London,-33.0153,27.9116,70.74,78,0,10.36,ZA,2021-12-13 03:22:01,clear sky
218,Salalah,17.0151,54.0924,71.69,46,0,6.91,OM,2021-12-13 03:26:34,clear sky
219,Omboue,-1.5746,9.2618,76.03,93,100,2.98,GA,2021-12-13 03:26:34,light rain
220,Meulaboh,4.1363,96.1285,80.55,80,74,3.94,ID,2021-12-13 03:26:35,broken clouds
221,Beyla,8.6833,-8.6333,66.63,40,3,1.61,GN,2021-12-13 03:26:35,clear sky
222,Benghazi,32.1167,20.0667,60.89,63,18,11.21,LY,2021-12-13 03:26:35,few clouds
223,Cao Bang,22.6667,106.25,67.32,52,2,1.9,VN,2021-12-13 03:26:36,clear sky
224,Pisco,-13.7,-76.2167,66.25,88,0,12.66,PE,2021-12-13 03:26:36,clear sky
225,Kathmandu,27.7167,85.3167,48.42,81,20,0.0,NP,2021-12-13 03:21:45,mist
226,Terrak,65.087,12.3715,40.87,93,96,6.93,NO,2021-12-13 03:26:36,overcast clouds
227,Hualmay,-11.0964,-77.6139,66.99,87,11,7.4,PE,2021-12-13 03:26:37,few clouds
228,Vao,-22.6667,167.4833,76.96,90,100,17.11,NC,2021-12-13 03:26:37,moderate rain
